item_id,name,supplier_id,safety_stock_quantity
189114,item_089113,719,10
189115,item_089114,940,10
189116,item_089115,173,10
189117,item_089116,999,10
189118,item_089117,707,10
189119,item_089118,1000,10
189120,item_089119,146,10
189121,item_089120,222,10
189122,item_089121,225,10
189123,item_089122,453,10
189124,item_089123,978,10
189125,item_089124,676,10
189126,item_089125,362,10
189127,item_089126,151,10
189128,item_089127,723,10
189129,item_089128,441,10
189130,item_089129,358,10
189131,item_089130,769,10
189132,item_089131,612,10
189133,item_089132,44,10
189134,item_089133,603,10
189135,item_089134,948,10
189136,item_089135,397,10
189137,item_089136,487,10
189138,item_089137,570,10
189139,item_089138,217,10
189140,item_089139,631,10
189141,item_089140,783,10
189142,item_089141,772,10
189143,item_089142,6,10
189144,item_089143,243,10
189145,item_089144,289,10
189146,item_089145,911,10
189147,item_089146,441,10
189148,item_089147,916,10
189149,item_089148,41,10
189150,item_089149,45,10
189151,item_089150,203,10
189152,item_089151,678,10
189153,item_089152,799,10
189154,item_089153,728,10
189155,item_089154,76,10
189156,item_089155,537,10
189157,item_089156,331,10
189158,item_089157,582,10
189159,item_089158,666,10
189160,item_089159,679,10
189161,item_089160,107,10
189162,item_089161,37,10
189163,item_089162,636,10
189164,item_089163,876,10
189165,item_089164,944,10
189166,item_089165,226,10
189167,item_089166,35,10
189168,item_089167,182,10
189169,item_089168,841,10
189170,item_089169,897,10
189171,item_089170,402,10
189172,item_089171,886,10
189173,item_089172,990,10
189174,item_089173,269,10
189175,item_089174,130,10
189176,item_089175,19,10
189177,item_089176,125,10
189178,item_089177,759,10
189179,item_089178,893,10
189180,item_089179,867,10
189181,item_089180,75,10
189182,item_089181,408,10
189183,item_089182,326,10
189184,item_089183,539,10
189185,item_089184,470,10
189186,item_089185,135,10
189187,item_089186,297,10
189188,item_089187,899,10
189189,item_089188,331,10
189190,item_089189,760,10
189191,item_089190,650,10
189192,item_089191,515,10
189193,item_089192,18,10
189194,item_089193,182,10
189195,item_089194,680,10
189196,item_089195,529,10
189197,item_089196,251,10
189198,item_089197,302,10
189199,item_089198,829,10
189200,item_089199,570,10
189201,item_089200,903,10
189202,item_089201,981,10
189203,item_089202,634,10
189204,item_089203,986,10
189205,item_089204,783,10
189206,item_089205,495,10
189207,item_089206,387,10
189208,item_089207,536,10
189209,item_089208,967,10
189210,item_089209,104,10
189211,item_089210,381,10
189212,item_089211,95,10
189213,item_089212,24,10
189214,item_089213,349,10
189215,item_089214,279,10
189216,item_089215,667,10
189217,item_089216,997,10
189218,item_089217,973,10
189219,item_089218,887,10
189220,item_089219,344,10
189221,item_089220,774,10
189222,item_089221,858,10
189223,item_089222,498,10
189224,item_089223,783,10
189225,item_089224,270,10
189226,item_089225,597,10
189227,item_089226,528,10
189228,item_089227,582,10
189229,item_089228,957,10
189230,item_089229,219,10
189231,item_089230,644,10
189232,item_089231,836,10
189233,item_089232,357,10
189234,item_089233,157,10
189235,item_089234,117,10
189236,item_089235,939,10
189237,item_089236,230,10
189238,item_089237,820,10
189239,item_089238,880,10
189240,item_089239,646,10
189241,item_089240,271,10
189242,item_089241,441,10
189243,item_089242,431,10
189244,item_089243,743,10
189245,item_089244,841,10
189246,item_089245,143,10
189247,item_089246,608,10
189248,item_089247,62,10
189249,item_089248,663,10
189250,item_089249,967,10
189251,item_089250,963,10
189252,item_089251,719,10
189253,item_089252,693,10
189254,item_089253,450,10
189255,item_089254,856,10
189256,item_089255,630,10
189257,item_089256,119,10
189258,item_089257,926,10
189259,item_089258,847,10
189260,item_089259,307,10
189261,item_089260,194,10
189262,item_089261,876,10
189263,item_089262,536,10
189264,item_089263,875,10
189265,item_089264,334,10
189266,item_089265,185,10
189267,item_089266,329,10
189268,item_089267,253,10
189269,item_089268,996,10
189270,item_089269,275,10
189271,item_089270,452,10
189272,item_089271,212,10
189273,item_089272,784,10
189274,item_089273,850,10
189275,item_089274,30,10
189276,item_089275,197,10
189277,item_089276,167,10
189278,item_089277,133,10
189279,item_089278,519,10
189280,item_089279,145,10
189281,item_089280,609,10
189282,item_089281,519,10
189283,item_089282,351,10
189284,item_089283,998,10
189285,item_089284,128,10
189286,item_089285,297,10
189287,item_089286,247,10
189288,item_089287,66,10
189289,item_089288,661,10
189290,item_089289,690,10
189291,item_089290,153,10
189292,item_089291,994,10
189293,item_089292,772,10
189294,item_089293,859,10
189295,item_089294,192,10
189296,item_089295,656,10
189297,item_089296,117,10
189298,item_089297,799,10
189299,item_089298,284,10
189300,item_089299,1000,10
189301,item_089300,220,10
189302,item_089301,281,10
189303,item_089302,871,10
189304,item_089303,904,10
189305,item_089304,168,10
189306,item_089305,649,10
189307,item_089306,137,10
189308,item_089307,407,10
189309,item_089308,726,10
189310,item_089309,772,10
189311,item_089310,181,10
189312,item_089311,653,10
189313,item_089312,238,10
189314,item_089313,116,10
189315,item_089314,448,10
189316,item_089315,796,10
189317,item_089316,970,10
189318,item_089317,124,10
189319,item_089318,618,10
189320,item_089319,559,10
189321,item_089320,570,10
189322,item_089321,943,10
189323,item_089322,464,10
189324,item_089323,95,10
189325,item_089324,151,10
189326,item_089325,10,10
189327,item_089326,246,10
189328,item_089327,113,10
189329,item_089328,929,10
189330,item_089329,773,10
189331,item_089330,526,10
189332,item_089331,373,10
189333,item_089332,67,10
189334,item_089333,395,10
189335,item_089334,570,10
189336,item_089335,129,10
189337,item_089336,262,10
189338,item_089337,348,10
189339,item_089338,765,10
189340,item_089339,706,10
189341,item_089340,590,10
189342,item_089341,98,10
189343,item_089342,383,10
189344,item_089343,850,10
189345,item_089344,854,10
189346,item_089345,264,10
189347,item_089346,377,10
189348,item_089347,232,10
189349,item_089348,786,10
189350,item_089349,855,10
189351,item_089350,490,10
189352,item_089351,440,10
189353,item_089352,943,10
189354,item_089353,926,10
189355,item_089354,973,10
189356,item_089355,207,10
189357,item_089356,981,10
189358,item_089357,33,10
189359,item_089358,395,10
189360,item_089359,493,10
189361,item_089360,743,10
189362,item_089361,291,10
189363,item_089362,579,10
189364,item_089363,523,10
189365,item_089364,962,10
189366,item_089365,637,10
189367,item_089366,69,10
189368,item_089367,697,10
189369,item_089368,296,10
189370,item_089369,941,10
189371,item_089370,83,10
189372,item_089371,36,10
189373,item_089372,516,10
189374,item_089373,852,10
189375,item_089374,335,10
189376,item_089375,708,10
189377,item_089376,970,10
189378,item_089377,868,10
189379,item_089378,907,10
189380,item_089379,687,10
189381,item_089380,961,10
189382,item_089381,834,10
189383,item_089382,595,10
189384,item_089383,692,10
189385,item_089384,921,10
189386,item_089385,362,10
189387,item_089386,561,10
189388,item_089387,99,10
189389,item_089388,825,10
189390,item_089389,881,10
189391,item_089390,758,10
189392,item_089391,635,10
189393,item_089392,610,10
189394,item_089393,278,10
189395,item_089394,263,10
189396,item_089395,666,10
189397,item_089396,797,10
189398,item_089397,934,10
189399,item_089398,176,10
189400,item_089399,594,10
189401,item_089400,733,10
189402,item_089401,95,10
189403,item_089402,973,10
189404,item_089403,978,10
189405,item_089404,645,10
189406,item_089405,499,10
189407,item_089406,908,10
189408,item_089407,518,10
189409,item_089408,680,10
189410,item_089409,137,10
189411,item_089410,552,10
189412,item_089411,136,10
189413,item_089412,47,10
189414,item_089413,105,10
189415,item_089414,646,10
189416,item_089415,427,10
189417,item_089416,514,10
189418,item_089417,445,10
189419,item_089418,399,10
189420,item_089419,364,10
189421,item_089420,518,10
189422,item_089421,639,10
189423,item_089422,800,10
189424,item_089423,882,10
189425,item_089424,521,10
189426,item_089425,375,10
189427,item_089426,915,10
189428,item_089427,543,10
189429,item_089428,419,10
189430,item_089429,58,10
189431,item_089430,505,10
189432,item_089431,406,10
189433,item_089432,209,10
189434,item_089433,292,10
189435,item_089434,749,10
189436,item_089435,449,10
189437,item_089436,17,10
189438,item_089437,766,10
189439,item_089438,712,10
189440,item_089439,366,10
189441,item_089440,460,10
189442,item_089441,120,10
189443,item_089442,244,10
189444,item_089443,179,10
189445,item_089444,17,10
189446,item_089445,453,10
189447,item_089446,863,10
189448,item_089447,368,10
189449,item_089448,896,10
189450,item_089449,907,10
189451,item_089450,560,10
189452,item_089451,612,10
189453,item_089452,231,10
189454,item_089453,811,10
189455,item_089454,783,10
189456,item_089455,494,10
189457,item_089456,472,10
189458,item_089457,821,10
189459,item_089458,457,10
189460,item_089459,560,10
189461,item_089460,47,10
189462,item_089461,105,10
189463,item_089462,771,10
189464,item_089463,93,10
189465,item_089464,481,10
189466,item_089465,603,10
189467,item_089466,597,10
189468,item_089467,309,10
189469,item_089468,832,10
189470,item_089469,241,10
189471,item_089470,560,10
189472,item_089471,330,10
189473,item_089472,292,10
189474,item_089473,982,10
189475,item_089474,375,10
189476,item_089475,706,10
189477,item_089476,119,10
189478,item_089477,847,10
189479,item_089478,45,10
189480,item_089479,18,10
189481,item_089480,960,10
189482,item_089481,47,10
189483,item_089482,981,10
189484,item_089483,652,10
189485,item_089484,654,10
189486,item_089485,530,10
189487,item_089486,451,10
189488,item_089487,267,10
189489,item_089488,625,10
189490,item_089489,843,10
189491,item_089490,797,10
189492,item_089491,201,10
189493,item_089492,451,10
189494,item_089493,79,10
189495,item_089494,941,10
189496,item_089495,512,10
189497,item_089496,193,10
189498,item_089497,70,10
189499,item_089498,291,10
189500,item_089499,756,10
189501,item_089500,943,10
189502,item_089501,463,10
189503,item_089502,442,10
189504,item_089503,304,10
189505,item_089504,686,10
189506,item_089505,287,10
189507,item_089506,470,10
189508,item_089507,338,10
189509,item_089508,900,10
189510,item_089509,768,10
189511,item_089510,23,10
189512,item_089511,834,10
189513,item_089512,895,10
189514,item_089513,228,10
189515,item_089514,715,10
189516,item_089515,720,10
189517,item_089516,628,10
189518,item_089517,274,10
189519,item_089518,329,10
189520,item_089519,611,10
189521,item_089520,814,10
189522,item_089521,254,10
189523,item_089522,559,10
189524,item_089523,864,10
189525,item_089524,115,10
189526,item_089525,464,10
189527,item_089526,256,10
189528,item_089527,164,10
189529,item_089528,932,10
189530,item_089529,577,10
189531,item_089530,446,10
189532,item_089531,633,10
189533,item_089532,495,10
189534,item_089533,179,10
189535,item_089534,25,10
189536,item_089535,642,10
189537,item_089536,986,10
189538,item_089537,109,10
189539,item_089538,279,10
189540,item_089539,106,10
189541,item_089540,10,10
189542,item_089541,713,10
189543,item_089542,771,10
189544,item_089543,498,10
189545,item_089544,771,10
189546,item_089545,213,10
189547,item_089546,477,10
189548,item_089547,773,10
189549,item_089548,865,10
189550,item_089549,125,10
189551,item_089550,405,10
189552,item_089551,791,10
189553,item_089552,873,10
189554,item_089553,10,10
189555,item_089554,220,10
189556,item_089555,589,10
189557,item_089556,43,10
189558,item_089557,482,10
189559,item_089558,904,10
189560,item_089559,897,10
189561,item_089560,972,10
189562,item_089561,29,10
189563,item_089562,780,10
189564,item_089563,500,10
189565,item_089564,526,10
189566,item_089565,876,10
189567,item_089566,570,10
189568,item_089567,630,10
189569,item_089568,815,10
189570,item_089569,125,10
189571,item_089570,659,10
189572,item_089571,212,10
189573,item_089572,719,10
189574,item_089573,630,10
189575,item_089574,749,10
189576,item_089575,935,10
189577,item_089576,195,10
189578,item_089577,675,10
189579,item_089578,879,10
189580,item_089579,308,10
189581,item_089580,135,10
189582,item_089581,963,10
189583,item_089582,340,10
189584,item_089583,391,10
189585,item_089584,42,10
189586,item_089585,488,10
189587,item_089586,632,10
189588,item_089587,908,10
189589,item_089588,448,10
189590,item_089589,508,10
189591,item_089590,628,10
189592,item_089591,358,10
189593,item_089592,628,10
189594,item_089593,981,10
189595,item_089594,22,10
189596,item_089595,112,10
189597,item_089596,912,10
189598,item_089597,455,10
189599,item_089598,829,10
189600,item_089599,26,10
189601,item_089600,166,10
189602,item_089601,848,10
189603,item_089602,219,10
189604,item_089603,428,10
189605,item_089604,423,10
189606,item_089605,947,10
189607,item_089606,975,10
189608,item_089607,990,10
189609,item_089608,127,10
189610,item_089609,458,10
189611,item_089610,817,10
189612,item_089611,849,10
189613,item_089612,926,10
189614,item_089613,475,10
189615,item_089614,422,10
189616,item_089615,692,10
189617,item_089616,373,10
189618,item_089617,619,10
189619,item_089618,512,10
189620,item_089619,390,10
189621,item_089620,445,10
189622,item_089621,829,10
189623,item_089622,141,10
189624,item_089623,890,10
189625,item_089624,53,10
189626,item_089625,835,10
189627,item_089626,402,10
189628,item_089627,572,10
189629,item_089628,431,10
189630,item_089629,6,10
189631,item_089630,541,10
189632,item_089631,18,10
189633,item_089632,352,10
189634,item_089633,135,10
189635,item_089634,770,10
189636,item_089635,575,10
189637,item_089636,280,10
189638,item_089637,663,10
189639,item_089638,805,10
189640,item_089639,35,10
189641,item_089640,204,10
189642,item_089641,723,10
189643,item_089642,68,10
189644,item_089643,867,10
189645,item_089644,476,10
189646,item_089645,231,10
189647,item_089646,411,10
189648,item_089647,640,10
189649,item_089648,656,10
189650,item_089649,644,10
189651,item_089650,952,10
189652,item_089651,837,10
189653,item_089652,238,10
189654,item_089653,898,10
189655,item_089654,171,10
189656,item_089655,802,10
189657,item_089656,181,10
189658,item_089657,646,10
189659,item_089658,830,10
189660,item_089659,980,10
189661,item_089660,577,10
189662,item_089661,473,10
189663,item_089662,441,10
189664,item_089663,763,10
189665,item_089664,721,10
189666,item_089665,970,10
189667,item_089666,769,10
189668,item_089667,41,10
189669,item_089668,28,10
189670,item_089669,899,10
189671,item_089670,885,10
189672,item_089671,572,10
189673,item_089672,123,10
189674,item_089673,224,10
189675,item_089674,588,10
189676,item_089675,797,10
189677,item_089676,372,10
189678,item_089677,779,10
189679,item_089678,754,10
189680,item_089679,504,10
189681,item_089680,486,10
189682,item_089681,333,10
189683,item_089682,617,10
189684,item_089683,746,10
189685,item_089684,437,10
189686,item_089685,955,10
189687,item_089686,161,10
189688,item_089687,896,10
189689,item_089688,891,10
189690,item_089689,466,10
189691,item_089690,273,10
189692,item_089691,549,10
189693,item_089692,356,10
189694,item_089693,456,10
189695,item_089694,737,10
189696,item_089695,62,10
189697,item_089696,637,10
189698,item_089697,394,10
189699,item_089698,509,10
189700,item_089699,48,10
189701,item_089700,952,10
189702,item_089701,607,10
189703,item_089702,883,10
189704,item_089703,723,10
189705,item_089704,200,10
189706,item_089705,38,10
189707,item_089706,966,10
189708,item_089707,782,10
189709,item_089708,445,10
189710,item_089709,461,10
189711,item_089710,74,10
189712,item_089711,415,10
189713,item_089712,362,10
189714,item_089713,642,10
189715,item_089714,574,10
189716,item_089715,1000,10
189717,item_089716,58,10
189718,item_089717,843,10
189719,item_089718,393,10
189720,item_089719,23,10
189721,item_089720,733,10
189722,item_089721,318,10
189723,item_089722,406,10
189724,item_089723,493,10
189725,item_089724,345,10
189726,item_089725,99,10
189727,item_089726,782,10
189728,item_089727,833,10
189729,item_089728,272,10
189730,item_089729,778,10
189731,item_089730,795,10
189732,item_089731,642,10
189733,item_089732,929,10
189734,item_089733,858,10
189735,item_089734,738,10
189736,item_089735,383,10
189737,item_089736,180,10
189738,item_089737,493,10
189739,item_089738,475,10
189740,item_089739,481,10
189741,item_089740,304,10
189742,item_089741,634,10
189743,item_089742,935,10
189744,item_089743,326,10
189745,item_089744,960,10
189746,item_089745,137,10
189747,item_089746,203,10
189748,item_089747,634,10
189749,item_089748,41,10
189750,item_089749,718,10
189751,item_089750,588,10
189752,item_089751,862,10
189753,item_089752,392,10
189754,item_089753,497,10
189755,item_089754,596,10
189756,item_089755,196,10
189757,item_089756,510,10
189758,item_089757,519,10
189759,item_089758,31,10
189760,item_089759,890,10
189761,item_089760,266,10
189762,item_089761,386,10
189763,item_089762,464,10
189764,item_089763,260,10
189765,item_089764,898,10
189766,item_089765,506,10
189767,item_089766,221,10
189768,item_089767,563,10
189769,item_089768,692,10
189770,item_089769,12,10
189771,item_089770,434,10
189772,item_089771,892,10
189773,item_089772,326,10
189774,item_089773,686,10
189775,item_089774,617,10
189776,item_089775,679,10
189777,item_089776,176,10
189778,item_089777,778,10
189779,item_089778,993,10
189780,item_089779,529,10
189781,item_089780,401,10
189782,item_089781,818,10
189783,item_089782,333,10
189784,item_089783,809,10
189785,item_089784,915,10
189786,item_089785,799,10
189787,item_089786,187,10
189788,item_089787,856,10
189789,item_089788,36,10
189790,item_089789,102,10
189791,item_089790,477,10
189792,item_089791,432,10
189793,item_089792,288,10
189794,item_089793,402,10
189795,item_089794,779,10
189796,item_089795,909,10
189797,item_089796,397,10
189798,item_089797,943,10
189799,item_089798,741,10
189800,item_089799,336,10
189801,item_089800,729,10
189802,item_089801,219,10
189803,item_089802,951,10
189804,item_089803,60,10
189805,item_089804,857,10
189806,item_089805,891,10
189807,item_089806,60,10
189808,item_089807,845,10
189809,item_089808,617,10
189810,item_089809,787,10
189811,item_089810,434,10
189812,item_089811,911,10
189813,item_089812,346,10
189814,item_089813,348,10
189815,item_089814,892,10
189816,item_089815,446,10
189817,item_089816,354,10
189818,item_089817,671,10
189819,item_089818,460,10
189820,item_089819,378,10
189821,item_089820,636,10
189822,item_089821,496,10
189823,item_089822,180,10
189824,item_089823,688,10
189825,item_089824,177,10
189826,item_089825,47,10
189827,item_089826,28,10
189828,item_089827,816,10
189829,item_089828,719,10
189830,item_089829,769,10
189831,item_089830,805,10
189832,item_089831,779,10
189833,item_089832,781,10
189834,item_089833,478,10
189835,item_089834,411,10
189836,item_089835,57,10
189837,item_089836,945,10
189838,item_089837,860,10
189839,item_089838,287,10
189840,item_089839,147,10
189841,item_089840,891,10
189842,item_089841,295,10
189843,item_089842,769,10
189844,item_089843,603,10
189845,item_089844,559,10
189846,item_089845,939,10
189847,item_089846,272,10
189848,item_089847,946,10
189849,item_089848,568,10
189850,item_089849,868,10
189851,item_089850,176,10
189852,item_089851,921,10
189853,item_089852,89,10
189854,item_089853,131,10
189855,item_089854,328,10
189856,item_089855,725,10
189857,item_089856,101,10
189858,item_089857,905,10
189859,item_089858,31,10
189860,item_089859,629,10
189861,item_089860,404,10
189862,item_089861,705,10
189863,item_089862,24,10
189864,item_089863,617,10
189865,item_089864,292,10
189866,item_089865,446,10
189867,item_089866,821,10
189868,item_089867,272,10
189869,item_089868,519,10
189870,item_089869,872,10
189871,item_089870,305,10
189872,item_089871,562,10
189873,item_089872,106,10
189874,item_089873,145,10
189875,item_089874,516,10
189876,item_089875,135,10
189877,item_089876,581,10
189878,item_089877,843,10
189879,item_089878,868,10
189880,item_089879,868,10
189881,item_089880,755,10
189882,item_089881,486,10
189883,item_089882,562,10
189884,item_089883,529,10
189885,item_089884,309,10
189886,item_089885,445,10
189887,item_089886,573,10
189888,item_089887,96,10
189889,item_089888,12,10
189890,item_089889,667,10
189891,item_089890,653,10
189892,item_089891,894,10
189893,item_089892,439,10
189894,item_089893,637,10
189895,item_089894,756,10
189896,item_089895,827,10
189897,item_089896,694,10
189898,item_089897,141,10
189899,item_089898,479,10
189900,item_089899,304,10
189901,item_089900,477,10
189902,item_089901,169,10
189903,item_089902,764,10
189904,item_089903,705,10
189905,item_089904,427,10
189906,item_089905,389,10
189907,item_089906,992,10
189908,item_089907,79,10
189909,item_089908,940,10
189910,item_089909,343,10
189911,item_089910,305,10
189912,item_089911,948,10
189913,item_089912,121,10
189914,item_089913,971,10
189915,item_089914,118,10
189916,item_089915,759,10
189917,item_089916,4,10
189918,item_089917,9,10
189919,item_089918,149,10
189920,item_089919,353,10
189921,item_089920,534,10
189922,item_089921,814,10
189923,item_089922,525,10
189924,item_089923,992,10
189925,item_089924,774,10
189926,item_089925,495,10
189927,item_089926,267,10
189928,item_089927,327,10
189929,item_089928,647,10
189930,item_089929,986,10
189931,item_089930,709,10
189932,item_089931,901,10
189933,item_089932,594,10
189934,item_089933,310,10
189935,item_089934,616,10
189936,item_089935,662,10
189937,item_089936,627,10
189938,item_089937,323,10
189939,item_089938,148,10
189940,item_089939,918,10
189941,item_089940,890,10
189942,item_089941,516,10
189943,item_089942,776,10
189944,item_089943,477,10
189945,item_089944,886,10
189946,item_089945,50,10
189947,item_089946,787,10
189948,item_089947,285,10
189949,item_089948,326,10
189950,item_089949,583,10
189951,item_089950,156,10
189952,item_089951,510,10
189953,item_089952,585,10
189954,item_089953,468,10
189955,item_089954,149,10
189956,item_089955,251,10
189957,item_089956,577,10
189958,item_089957,281,10
189959,item_089958,887,10
189960,item_089959,586,10
189961,item_089960,779,10
189962,item_089961,727,10
189963,item_089962,706,10
189964,item_089963,4,10
189965,item_089964,332,10
189966,item_089965,944,10
189967,item_089966,335,10
189968,item_089967,379,10
189969,item_089968,110,10
189970,item_089969,114,10
189971,item_089970,249,10
189972,item_089971,205,10
189973,item_089972,999,10
189974,item_089973,282,10
189975,item_089974,769,10
189976,item_089975,673,10
189977,item_089976,764,10
189978,item_089977,53,10
189979,item_089978,928,10
189980,item_089979,658,10
189981,item_089980,482,10
189982,item_089981,340,10
189983,item_089982,258,10
189984,item_089983,452,10
189985,item_089984,760,10
189986,item_089985,561,10
189987,item_089986,294,10
189988,item_089987,79,10
189989,item_089988,534,10
189990,item_089989,511,10
189991,item_089990,895,10
189992,item_089991,359,10
189993,item_089992,112,10
189994,item_089993,540,10
189995,item_089994,384,10
189996,item_089995,348,10
189997,item_089996,90,10
189998,item_089997,343,10
189999,item_089998,860,10
190000,item_089999,702,10
190001,item_090000,531,10
190002,item_090001,268,10
190003,item_090002,409,10
190004,item_090003,970,10
190005,item_090004,983,10
190006,item_090005,743,10
190007,item_090006,820,10
190008,item_090007,295,10
190009,item_090008,486,10
190010,item_090009,524,10
190011,item_090010,37,10
190012,item_090011,280,10
190013,item_090012,921,10
190014,item_090013,562,10
190015,item_090014,85,10
190016,item_090015,872,10
190017,item_090016,46,10
190018,item_090017,543,10
190019,item_090018,41,10
190020,item_090019,958,10
190021,item_090020,100,10
190022,item_090021,682,10
190023,item_090022,125,10
190024,item_090023,525,10
190025,item_090024,660,10
190026,item_090025,43,10
190027,item_090026,334,10
190028,item_090027,562,10
190029,item_090028,505,10
190030,item_090029,588,10
190031,item_090030,321,10
190032,item_090031,178,10
190033,item_090032,884,10
190034,item_090033,665,10
190035,item_090034,194,10
190036,item_090035,826,10
190037,item_090036,26,10
190038,item_090037,251,10
190039,item_090038,184,10
190040,item_090039,753,10
190041,item_090040,432,10
190042,item_090041,877,10
190043,item_090042,510,10
190044,item_090043,908,10
190045,item_090044,297,10
190046,item_090045,472,10
190047,item_090046,908,10
190048,item_090047,712,10
190049,item_090048,828,10
190050,item_090049,335,10
190051,item_090050,715,10
190052,item_090051,299,10
190053,item_090052,286,10
190054,item_090053,610,10
190055,item_090054,663,10
190056,item_090055,572,10
190057,item_090056,838,10
190058,item_090057,955,10
190059,item_090058,963,10
190060,item_090059,490,10
190061,item_090060,390,10
190062,item_090061,852,10
190063,item_090062,324,10
190064,item_090063,647,10
190065,item_090064,483,10
190066,item_090065,459,10
190067,item_090066,981,10
190068,item_090067,839,10
190069,item_090068,604,10
190070,item_090069,276,10
190071,item_090070,530,10
190072,item_090071,31,10
190073,item_090072,785,10
190074,item_090073,228,10
190075,item_090074,590,10
190076,item_090075,735,10
190077,item_090076,81,10
190078,item_090077,300,10
190079,item_090078,223,10
190080,item_090079,411,10
190081,item_090080,233,10
190082,item_090081,793,10
190083,item_090082,856,10
190084,item_090083,611,10
190085,item_090084,294,10
190086,item_090085,217,10
190087,item_090086,621,10
190088,item_090087,73,10
190089,item_090088,849,10
190090,item_090089,205,10
190091,item_090090,988,10
190092,item_090091,216,10
190093,item_090092,421,10
190094,item_090093,393,10
190095,item_090094,645,10
190096,item_090095,377,10
190097,item_090096,719,10
190098,item_090097,673,10
190099,item_090098,424,10
190100,item_090099,643,10
190101,item_090100,475,10
190102,item_090101,926,10
190103,item_090102,60,10
190104,item_090103,449,10
190105,item_090104,566,10
190106,item_090105,209,10
190107,item_090106,365,10
190108,item_090107,44,10
190109,item_090108,768,10
190110,item_090109,495,10
190111,item_090110,980,10
190112,item_090111,757,10
190113,item_090112,590,10
190114,item_090113,187,10
190115,item_090114,350,10
190116,item_090115,750,10
190117,item_090116,57,10
190118,item_090117,786,10
190119,item_090118,231,10
190120,item_090119,484,10
190121,item_090120,40,10
190122,item_090121,455,10
190123,item_090122,818,10
190124,item_090123,644,10
190125,item_090124,16,10
190126,item_090125,225,10
190127,item_090126,584,10
190128,item_090127,725,10
190129,item_090128,132,10
190130,item_090129,854,10
190131,item_090130,611,10
190132,item_090131,538,10
190133,item_090132,417,10
190134,item_090133,628,10
190135,item_090134,969,10
190136,item_090135,402,10
190137,item_090136,642,10
190138,item_090137,367,10
190139,item_090138,671,10
190140,item_090139,666,10
190141,item_090140,283,10
190142,item_090141,370,10
190143,item_090142,408,10
190144,item_090143,371,10
190145,item_090144,47,10
190146,item_090145,194,10
190147,item_090146,829,10
190148,item_090147,439,10
190149,item_090148,486,10
190150,item_090149,468,10
190151,item_090150,31,10
190152,item_090151,875,10
190153,item_090152,529,10
190154,item_090153,245,10
190155,item_090154,271,10
190156,item_090155,645,10
190157,item_090156,441,10
190158,item_090157,690,10
190159,item_090158,688,10
190160,item_090159,229,10
190161,item_090160,94,10
190162,item_090161,868,10
190163,item_090162,377,10
190164,item_090163,531,10
190165,item_090164,291,10
190166,item_090165,932,10
190167,item_090166,95,10
190168,item_090167,609,10
190169,item_090168,973,10
190170,item_090169,78,10
190171,item_090170,620,10
190172,item_090171,434,10
190173,item_090172,900,10
190174,item_090173,321,10
190175,item_090174,995,10
190176,item_090175,322,10
190177,item_090176,897,10
190178,item_090177,923,10
190179,item_090178,249,10
190180,item_090179,616,10
190181,item_090180,95,10
190182,item_090181,57,10
190183,item_090182,657,10
190184,item_090183,478,10
190185,item_090184,233,10
190186,item_090185,603,10
190187,item_090186,40,10
190188,item_090187,315,10
190189,item_090188,952,10
190190,item_090189,833,10
190191,item_090190,904,10
190192,item_090191,614,10
190193,item_090192,152,10
190194,item_090193,466,10
190195,item_090194,502,10
190196,item_090195,795,10
190197,item_090196,484,10
190198,item_090197,953,10
190199,item_090198,450,10
190200,item_090199,403,10
190201,item_090200,898,10
190202,item_090201,638,10
190203,item_090202,367,10
190204,item_090203,491,10
190205,item_090204,181,10
190206,item_090205,449,10
190207,item_090206,705,10
190208,item_090207,657,10
190209,item_090208,170,10
190210,item_090209,777,10
190211,item_090210,441,10
190212,item_090211,288,10
190213,item_090212,280,10
190214,item_090213,450,10
190215,item_090214,200,10
190216,item_090215,647,10
190217,item_090216,367,10
190218,item_090217,927,10
190219,item_090218,946,10
190220,item_090219,86,10
190221,item_090220,979,10
190222,item_090221,242,10
190223,item_090222,687,10
190224,item_090223,379,10
190225,item_090224,515,10
190226,item_090225,887,10
190227,item_090226,906,10
190228,item_090227,234,10
190229,item_090228,69,10
190230,item_090229,44,10
190231,item_090230,689,10
190232,item_090231,461,10
190233,item_090232,256,10
190234,item_090233,440,10
190235,item_090234,616,10
190236,item_090235,321,10
190237,item_090236,654,10
190238,item_090237,353,10
190239,item_090238,145,10
190240,item_090239,687,10
190241,item_090240,777,10
190242,item_090241,711,10
190243,item_090242,1,10
190244,item_090243,287,10
190245,item_090244,335,10
190246,item_090245,764,10
190247,item_090246,227,10
190248,item_090247,975,10
190249,item_090248,327,10
190250,item_090249,294,10
190251,item_090250,793,10
190252,item_090251,195,10
190253,item_090252,465,10
190254,item_090253,281,10
190255,item_090254,813,10
190256,item_090255,773,10
190257,item_090256,136,10
190258,item_090257,840,10
190259,item_090258,662,10
190260,item_090259,934,10
190261,item_090260,558,10
190262,item_090261,498,10
190263,item_090262,870,10
190264,item_090263,994,10
190265,item_090264,28,10
190266,item_090265,512,10
190267,item_090266,81,10
190268,item_090267,943,10
190269,item_090268,461,10
190270,item_090269,810,10
190271,item_090270,972,10
190272,item_090271,704,10
190273,item_090272,156,10
190274,item_090273,21,10
190275,item_090274,876,10
190276,item_090275,991,10
190277,item_090276,36,10
